"expedition_id","member_id","success","year","season","age","expedition_role","oxygen_used"
"JANU89401","JANU89401-04",FALSE,1989,"Winter",33,"Climber",FALSE
"JANU89401","JANU89401-02",FALSE,1989,"Winter",35,"Deputy Leader",FALSE
"JANU89401","JANU89401-01",FALSE,1989,"Winter",36,"Leader",FALSE
"JANU89401","JANU89401-05",FALSE,1989,"Winter",33,"Climber",FALSE
"JANU89401","JANU89401-06",FALSE,1989,"Winter",32,"Climber",FALSE
"JANU89401","JANU89401-07",FALSE,1989,"Winter",40,"Climber",FALSE
"JANU89401","JANU89401-08",FALSE,1989,"Winter",24,"Climber",FALSE
"JANU89401","JANU89401-09",FALSE,1989,"Winter",32,"Climber",FALSE
"JANU97301","JANU97301-01",FALSE,1997,"Autumn",29,"Leader",FALSE
"JANU97301","JANU97301-02",FALSE,1997,"Autumn",29,"Climber",FALSE
"JANU97301","JANU97301-03",FALSE,1997,"Autumn",55,"Climber",FALSE
"JANU97301","JANU97301-04",FALSE,1997,"Autumn",18,"Climber",FALSE
"JANU97301","JANU97301-05",FALSE,1997,"Autumn",28,"Climber",FALSE
"JANU97301","JANU97301-06",FALSE,1997,"Autumn",25,"Climber",FALSE
"JANU97301","JANU97301-07",FALSE,1997,"Autumn",26,"Climber",FALSE
"JANU97301","JANU97301-08",FALSE,1997,"Autumn",37,"Climber",FALSE
"JANU97301","JANU97301-09",FALSE,1997,"Autumn",26,"Climber",FALSE
"JANU98102","JANU98102-02",FALSE,1998,"Spring",36,"Climber",FALSE
"JANU98102","JANU98102-03",FALSE,1998,"Spring",40,"Climber",FALSE
"JANU98102","JANU98102-04",FALSE,1998,"Spring",28,"Climber",FALSE
"JANU98102","JANU98102-01",FALSE,1998,"Spring",39,"Leader",FALSE
"JANU98102","JANU98102-05",FALSE,1998,"Spring",36,"Climber",FALSE
"JANU98102","JANU98102-06",FALSE,1998,"Spring",33,"Climber",FALSE
"JETH78101","JETH78101-01",FALSE,1978,"Spring",40,"Leader",FALSE
"JETH78101","JETH78101-02",FALSE,1978,"Spring",30,"Climber",FALSE
"JETH78101","JETH78101-03",TRUE,1978,"Spring",26,"Climber",FALSE
"JETH78101","JETH78101-05",TRUE,1978,"Spring",24,"Climber",FALSE
"JETH78101","JETH78101-04",TRUE,1978,"Spring",23,"Climber",FALSE
"KAN180101","KAN180101-02",FALSE,1980,"Spring",33,"Climber",FALSE
"KAN180101","KAN180101-03",FALSE,1980,"Spring",40,"Climber",FALSE
"KAN180101","KAN180101-04",FALSE,1980,"Spring",42,"Climber",FALSE
"KAN180101","KAN180101-05",FALSE,1980,"Spring",27,"Climber",FALSE
"KAN180101","KAN180101-06",FALSE,1980,"Spring",42,"Climber",FALSE
"KAN180101","KAN180101-01",FALSE,1980,"Spring",38,"Leader",FALSE
"KAN180101","KAN180101-07",FALSE,1980,"Spring",39,"Exp Doctor",FALSE
"KANG81101","KANG81101-03",TRUE,1981,"Spring",31,"Climber",TRUE
"KANG81101","KANG81101-04",FALSE,1981,"Spring",30,"Climber",FALSE
"KANG81101","KANG81101-05",TRUE,1981,"Spring",33,"Climber",TRUE
"KANG81101","KANG81101-06",TRUE,1981,"Spring",27,"Climber",TRUE
"KANG81101","KANG81101-07",FALSE,1981,"Spring",45,"Exp Doctor",FALSE
"KANG81101","KANG81101-08",FALSE,1981,"Spring",32,"Wireless Operater",FALSE
"KANG81101","KANG81101-02",FALSE,1981,"Spring",34,"Deputy Leader",FALSE
"KANG81101","KANG81101-09",FALSE,1981,"Spring",30,"Climber",FALSE
"KANG81101","KANG81101-10",FALSE,1981,"Spring",27,"Climber",FALSE
"KANG81101","KANG81101-11",FALSE,1981,"Spring",32,"Climber",FALSE
"KANG81101","KANG81101-12",FALSE,1981,"Spring",30,"Climber",FALSE
"KANG81101","KANG81101-13",FALSE,1981,"Spring",25,"Climber",FALSE
"KANG81101","KANG81101-14",TRUE,1981,"Spring",26,"Climber",TRUE
"KANG81101","KANG81101-15",FALSE,1981,"Spring",27,"Climber",FALSE
"KANG81101","KANG81101-16",FALSE,1981,"Spring",35,"Climber",FALSE
"KANG81101","KANG81101-17",FALSE,1981,"Spring",28,"Climber",FALSE
"KANG81101","KANG81101-18",FALSE,1981,"Spring",31,"Climber",FALSE
"KANG81101","KANG81101-19",FALSE,1981,"Spring",34,"Climber",FALSE
"KANG81101","KANG81101-20",FALSE,1981,"Spring",34,"Climber",FALSE
"KANG81101","KANG81101-21",TRUE,1981,"Spring",31,"Climber",TRUE
"KANG81101","KANG81101-01",FALSE,1981,"Spring",37,"Leader",FALSE
"KANG81101","KANG81101-22",FALSE,1981,"Spring",31,"Climber",FALSE
"KANG81101","KANG81101-23",TRUE,1981,"Spring",24,"H-A Worker",TRUE
"KANG94301","KANG94301-03",FALSE,1994,"Autumn",22,"Climber",FALSE
"KANG94301","KANG94301-04",FALSE,1994,"Autumn",24,"Climber",FALSE
"KANG94301","KANG94301-02",FALSE,1994,"Autumn",28,"Climbing Leader",FALSE
"KANG94301","KANG94301-05",FALSE,1994,"Autumn",26,"Climber",FALSE
"KANG94301","KANG94301-06",FALSE,1994,"Autumn",42,"Exp Doctor",FALSE
"KANG94301","KANG94301-07",FALSE,1994,"Autumn",24,"Climber",FALSE
"KANG94301","KANG94301-08",FALSE,1994,"Autumn",24,"Climber",FALSE
"KANG94301","KANG94301-09",FALSE,1994,"Autumn",26,"Climber",FALSE
"KANG94301","KANG94301-10",FALSE,1994,"Autumn",25,"Climber",FALSE
"KANG94301","KANG94301-11",FALSE,1994,"Autumn",28,"Climber",FALSE
"KANG94301","KANG94301-01",FALSE,1994,"Autumn",39,"Leader",FALSE
"KANG94301","KANG94301-12",FALSE,1994,"Autumn",30,"Climber",FALSE
"LANG84101","LANG84101-02",FALSE,1984,"Spring",35,"Support",FALSE
"LANG84101","LANG84101-03",FALSE,1984,"Spring",25,"Climber",FALSE
"LANG84101","LANG84101-04",FALSE,1984,"Spring",23,"Climber",FALSE
"LANG84101","LANG84101-05",FALSE,1984,"Spring",38,"Climber",FALSE
"LANG84101","LANG84101-06",FALSE,1984,"Spring",25,"Support",FALSE
"LANG84101","LANG84101-01",FALSE,1984,"Spring",28,"Leader",FALSE
"LANG84101","LANG84101-07",FALSE,1984,"Spring",36,"Climber",FALSE
"LANG84101","LANG84101-08",FALSE,1984,"Spring",33,"Climber",FALSE
"LSHR90301","LSHR90301-02",TRUE,1990,"Autumn",36,"Climber",FALSE
"LSHR90301","LSHR90301-03",FALSE,1990,"Autumn",29,"Exp Doctor",FALSE
"LSHR90301","LSHR90301-01",FALSE,1990,"Autumn",33,"Leader",FALSE
"LSHR90301","LSHR90301-04",FALSE,1990,"Autumn",26,"Climber",FALSE
"LSHR90301","LSHR90301-05",FALSE,1990,"Autumn",43,"Climber",FALSE
"LSHR90301","LSHR90301-06",FALSE,1990,"Autumn",40,"Climber",FALSE
"LSHR90301","LSHR90301-07",FALSE,1990,"Autumn",27,"Climber",FALSE
"LSHR90301","LSHR90301-08",FALSE,1990,"Autumn",29,"Climber",FALSE
"LSHR90301","LSHR90301-09",TRUE,1990,"Autumn",32,"Climber",FALSE
"MAKA90306","MAKA90306-03",FALSE,1990,"Autumn",34,"Climber",FALSE
"MAKA90306","MAKA90306-04",FALSE,1990,"Autumn",35,"Climber",FALSE
"MAKA90306","MAKA90306-05",FALSE,1990,"Autumn",40,"Climber",FALSE
"MAKA90306","MAKA90306-06",FALSE,1990,"Autumn",31,"Climber",FALSE
"MAKA90306","MAKA90306-07",FALSE,1990,"Autumn",29,"Climber",FALSE
"MAKA90306","MAKA90306-08",FALSE,1990,"Autumn",24,"Climber",FALSE
"MAKA90306","MAKA90306-09",FALSE,1990,"Autumn",37,"Climber",FALSE
"MAKA90306","MAKA90306-10",FALSE,1990,"Autumn",34,"Climber",FALSE
"MAKA90306","MAKA90306-11",FALSE,1990,"Autumn",26,"Climber",FALSE
"MAKA90306","MAKA90306-01",FALSE,1990,"Autumn",37,"Leader",FALSE
"MAKA90306","MAKA90306-02",FALSE,1990,"Autumn",35,"Deputy Leader",FALSE
"MANA80101","MANA80101-03",FALSE,1980,"Spring",29,"Climber",FALSE
"MANA80101","MANA80101-01",FALSE,1980,"Spring",34,"Leader",FALSE
"MANA80101","MANA80101-04",FALSE,1980,"Spring",24,"Climber",TRUE
"MANA80101","MANA80101-02",FALSE,1980,"Spring",32,"Deputy Leader",FALSE
"MANA80101","MANA80101-05",TRUE,1980,"Spring",26,"Climber",TRUE
"MANA80101","MANA80101-06",FALSE,1980,"Spring",26,"Climber",FALSE
"MANA80101","MANA80101-07",FALSE,1980,"Spring",27,"Climber",FALSE
"MANA82401","MANA82401-02",FALSE,1982,"Winter",44,"Climber",FALSE
"MANA82401","MANA82401-03",FALSE,1982,"Winter",24,"Climber",TRUE
"MANA82401","MANA82401-04",FALSE,1982,"Winter",30,"Climber",FALSE
"MANA82401","MANA82401-05",FALSE,1982,"Winter",36,"BC Manager",FALSE
"MANA82401","MANA82401-06",FALSE,1982,"Winter",24,"Climber",FALSE
"MANA82401","MANA82401-07",FALSE,1982,"Winter",27,"Climber",FALSE
"MANA82401","MANA82401-08",FALSE,1982,"Winter",32,"Climber",TRUE
"MANA82401","MANA82401-09",FALSE,1982,"Winter",39,"Climber",FALSE
"MANA82401","MANA82401-10",FALSE,1982,"Winter",30,"Climber",TRUE
"MANA82401","MANA82401-01",FALSE,1982,"Winter",32,"Leader",FALSE
"MANA84101","MANA84101-05",TRUE,1984,"Spring",43,"Climber",FALSE
"MANA84101","MANA84101-01",TRUE,1984,"Spring",44,"Leader",FALSE
"MANA84101","MANA84101-06",TRUE,1984,"Spring",51,"Climber",FALSE
"MANA84101","MANA84101-02",TRUE,1984,"Spring",50,"Climber",FALSE
"MANA84101","MANA84101-04",TRUE,1984,"Spring",35,"Exp Doctor",FALSE
"MANA84101","MANA84101-03",TRUE,1984,"Spring",23,"Climber",FALSE
"MANA84101","MANA84101-07",TRUE,1984,"Spring",37,"H-A Worker",FALSE
"MANA84101","MANA84101-08",TRUE,1984,"Spring",29,"H-A Worker",FALSE
"MANA91301","MANA91301-02",FALSE,1991,"Autumn",24,"Climber",FALSE
"MANA91301","MANA91301-03",FALSE,1991,"Autumn",24,"Climber",FALSE
"MANA91301","MANA91301-01",FALSE,1991,"Autumn",34,"Leader",FALSE
"MANA91301","MANA91301-04",FALSE,1991,"Autumn",31,"Exp Doctor",FALSE
"MANA91301","MANA91301-05",FALSE,1991,"Autumn",32,"Climber",FALSE
"MANA91301","MANA91301-06",FALSE,1991,"Autumn",28,"Climber",FALSE
"MANA91301","MANA91301-07",FALSE,1991,"Autumn",29,"Climber",FALSE
"MANA97301","MANA97301-02",FALSE,1997,"Autumn",42,"Climber",FALSE
"MANA97301","MANA97301-03",FALSE,1997,"Autumn",49,"Climber",FALSE
"MANA97301","MANA97301-04",FALSE,1997,"Autumn",39,"Climber",FALSE
"MANA97301","MANA97301-05",FALSE,1997,"Autumn",49,"Climber",FALSE
"MANA97301","MANA97301-01",TRUE,1997,"Autumn",42,"Leader",FALSE
"MANA97301","MANA97301-06",FALSE,1997,"Autumn",43,"Climber",FALSE
"MANA97301","MANA97301-07",FALSE,1997,"Autumn",26,"Climber",FALSE
"MANA97301","MANA97301-08",FALSE,1997,"Autumn",34,"Climber",FALSE
"MANA97301","MANA97301-09",FALSE,1997,"Autumn",43,"Climber",FALSE
"MANA97301","MANA97301-10",TRUE,1997,"Autumn",37,"Climber",FALSE
"MANA97301","MANA97301-11",FALSE,1997,"Autumn",46,"Climber",FALSE
"MANA97301","MANA97301-12",TRUE,1997,"Autumn",38,"H-A Worker",FALSE
"MANA97301","MANA97301-13",TRUE,1997,"Autumn",35,"H-A Worker",FALSE
"NAMP79101","NAMP79101-02",FALSE,1979,"Spring",26,"Climber",FALSE
"NAMP79101","NAMP79101-03",FALSE,1979,"Spring",25,"Climber",FALSE
"NAMP79101","NAMP79101-01",FALSE,1979,"Spring",30,"Leader",FALSE
"NAMP79101","NAMP79101-04",FALSE,1979,"Spring",39,"Climber",FALSE
"NAMP79101","NAMP79101-05",FALSE,1979,"Spring",31,"Climber",FALSE
"NAMP79101","NAMP79101-06",FALSE,1979,"Spring",39,"Exp Doctor",FALSE
"NAMP79101","NAMP79101-07",FALSE,1979,"Spring",26,"Climber",FALSE
"NAMP79101","NAMP79101-08",FALSE,1979,"Spring",28,"Climber",FALSE
"NAMP79101","NAMP79101-09",FALSE,1979,"Spring",32,"Climber",FALSE
"NEMJ83101","NEMJ83101-04",FALSE,1983,"Spring",29,"Climber",FALSE
"NEMJ83101","NEMJ83101-05",FALSE,1983,"Spring",26,"Climber",FALSE
"NEMJ83101","NEMJ83101-06",FALSE,1983,"Spring",30,"Climber",FALSE
"NEMJ83101","NEMJ83101-07",FALSE,1983,"Spring",27,"Climber",FALSE
"NEMJ83101","NEMJ83101-08",FALSE,1983,"Spring",24,"Climber",FALSE
"NEMJ83101","NEMJ83101-09",FALSE,1983,"Spring",30,"Climber",FALSE
"NEMJ83101","NEMJ83101-10",FALSE,1983,"Spring",32,"Climber",FALSE
"NEMJ83101","NEMJ83101-11",FALSE,1983,"Spring",27,"Climber",FALSE
"NEMJ83101","NEMJ83101-12",FALSE,1983,"Spring",38,"Exp Doctor",FALSE
"NEMJ83101","NEMJ83101-02",FALSE,1983,"Spring",35,"Deputy Leader",FALSE
"NEMJ83101","NEMJ83101-03",FALSE,1983,"Spring",34,"Climbing Leader",FALSE
"NEMJ83101","NEMJ83101-13",FALSE,1983,"Spring",28,"Climber",FALSE
"NEMJ83101","NEMJ83101-14",FALSE,1983,"Spring",28,"Climber",FALSE
"NEMJ83101","NEMJ83101-15",FALSE,1983,"Spring",22,"Climber",FALSE
"NEMJ83101","NEMJ83101-01",FALSE,1983,"Spring",58,"Leader",FALSE
"NEMJ83101","NEMJ83101-18",FALSE,1983,"Spring",32,"H-A Worker",FALSE
"NEMJ83101","NEMJ83101-17",FALSE,1983,"Spring",30,"H-A Worker",FALSE
"NEMJ83101","NEMJ83101-16",FALSE,1983,"Spring",31,"H-A Worker",FALSE
"NILC79101","NILC79101-01",TRUE,1979,"Spring",44,"Leader",FALSE
"NILC79101","NILC79101-02",TRUE,1979,"Spring",23,"Climber",FALSE
"NILC79101","NILC79101-03",FALSE,1979,"Spring",29,"Exp Doctor",FALSE
"NILC79101","NILC79101-04",TRUE,1979,"Spring",28,"Climber",FALSE
"NILC79101","NILC79101-06",TRUE,1979,"Spring",22,"Climber",FALSE
"NILC79101","NILC79101-07",TRUE,1979,"Spring",29,"Climber",FALSE
"OHMI89101","OHMI89101-02",FALSE,1989,"Spring",27,"Climber",FALSE
"OHMI89101","OHMI89101-03",TRUE,1989,"Spring",26,"Climber",FALSE
"OHMI89101","OHMI89101-04",FALSE,1989,"Spring",22,"Climber",FALSE
"OHMI89101","OHMI89101-06",FALSE,1989,"Spring",23,"Climber",FALSE
"OHMI89101","OHMI89101-05",FALSE,1989,"Spring",45,"Climber",FALSE
"OHMI89101","OHMI89101-07",FALSE,1989,"Spring",49,"Climber",FALSE
"OHMI89101","OHMI89101-08",FALSE,1989,"Spring",51,"Climber",FALSE
"OHMI89101","OHMI89101-01",FALSE,1989,"Spring",47,"Leader",FALSE
"OHMI89101","OHMI89101-09",FALSE,1989,"Spring",24,"Climber",FALSE
"OHMI89101","OHMI89101-10",FALSE,1989,"Spring",35,"Exp Doctor",FALSE
"OHMI89101","OHMI89101-11",TRUE,1989,"Spring",29,"H-A Worker",FALSE
"PUMO80302","PUMO80302-02",FALSE,1980,"Autumn",26,"Climber",FALSE
"PUMO80302","PUMO80302-03",FALSE,1980,"Autumn",22,"Climber",FALSE
"PUMO80302","PUMO80302-04",FALSE,1980,"Autumn",41,"Climber",FALSE
"PUMO80302","PUMO80302-05",FALSE,1980,"Autumn",30,"Climber",FALSE
"PUMO80302","PUMO80302-01",FALSE,1980,"Autumn",25,"Leader",FALSE
"PUMO92308","PUMO92308-02",FALSE,1992,"Autumn",38,"Climber",FALSE
"PUMO92308","PUMO92308-03",FALSE,1992,"Autumn",42,"Climber",FALSE
"PUMO92308","PUMO92308-04",FALSE,1992,"Autumn",47,"Climber",FALSE
"PUMO92308","PUMO92308-05",FALSE,1992,"Autumn",41,"Climber",FALSE
"PUMO92308","PUMO92308-06",FALSE,1992,"Autumn",29,"Climber",FALSE
"PUMO92308","PUMO92308-07",FALSE,1992,"Autumn",64,"Climber",FALSE
"PUMO92308","PUMO92308-01",TRUE,1992,"Autumn",53,"Leader",FALSE
"PUMO92308","PUMO92308-08",FALSE,1992,"Autumn",30,"Climber",FALSE
"PUMO96101","PUMO96101-01",TRUE,1996,"Spring",36,"Leader",FALSE
"PUMO96101","PUMO96101-02",FALSE,1996,"Spring",32,"Climber",FALSE
"PUMO96101","PUMO96101-03",TRUE,1996,"Spring",35,"Climber",FALSE
"PUMO96101","PUMO96101-04",FALSE,1996,"Spring",23,"Climber",FALSE
"PUMO96101","PUMO96101-05",FALSE,1996,"Spring",40,"Climber",FALSE
"PUMO96101","PUMO96101-06",FALSE,1996,"Spring",38,"Climber",FALSE
"PUMO96101","PUMO96101-07",TRUE,1996,"Spring",43,"Climber",FALSE
"PUMO96101","PUMO96101-08",FALSE,1996,"Spring",36,"Climber",FALSE
"PUTH97302","PUTH97302-03",FALSE,1997,"Autumn",51,"Climber",FALSE
"PUTH97302","PUTH97302-02",FALSE,1997,"Autumn",45,"Climber",FALSE
"PUTH97302","PUTH97302-04",FALSE,1997,"Autumn",42,"Climber",FALSE
"PUTH97302","PUTH97302-05",FALSE,1997,"Autumn",32,"Climber",FALSE
"PUTH97302","PUTH97302-06",FALSE,1997,"Autumn",44,"Climber",FALSE
"PUTH97302","PUTH97302-01",FALSE,1997,"Autumn",38,"Leader",FALSE
"PUTH97302","PUTH97302-07",FALSE,1997,"Autumn",34,"Climber",FALSE
"TAWO83101","TAWO83101-02",FALSE,1983,"Spring",29,"Climber",FALSE
"TAWO83101","TAWO83101-01",FALSE,1983,"Spring",24,"Leader",FALSE
"TAWO83101","TAWO83101-03",FALSE,1983,"Spring",31,"Climber",FALSE
"TAWO83101","TAWO83101-04",FALSE,1983,"Spring",24,"Climber",FALSE
"TAWO83101","TAWO83101-05",FALSE,1983,"Spring",29,"Climber",FALSE
"TILI91302","TILI91302-03",FALSE,1991,"Autumn",39,"Climber",FALSE
"TILI91302","TILI91302-02",TRUE,1991,"Autumn",48,"Deputy Leader",FALSE
"TILI91302","TILI91302-04",FALSE,1991,"Autumn",38,"Climber",FALSE
"TILI91302","TILI91302-05",FALSE,1991,"Autumn",45,"Climber",FALSE
"TILI91302","TILI91302-06",FALSE,1991,"Autumn",47,"Climber",FALSE
"TILI91302","TILI91302-07",FALSE,1991,"Autumn",36,"Climber",FALSE
"TILI91302","TILI91302-08",FALSE,1991,"Autumn",40,"Climber",FALSE
"TILI91302","TILI91302-09",TRUE,1991,"Autumn",45,"Climber",FALSE
"TILI91302","TILI91302-01",FALSE,1991,"Autumn",34,"Leader",FALSE
"TILI91302","TILI91302-10",FALSE,1991,"Autumn",34,"Climber",FALSE
"TILI92301","TILI92301-02",FALSE,1992,"Autumn",22,"Climber",FALSE
"TILI92301","TILI92301-03",FALSE,1992,"Autumn",30,"Climber",FALSE
"TILI92301","TILI92301-04",FALSE,1992,"Autumn",30,"Climber",FALSE
"TILI92301","TILI92301-05",FALSE,1992,"Autumn",30,"Climber",FALSE
"TILI92301","TILI92301-06",FALSE,1992,"Autumn",19,"Climber",FALSE
"TILI92301","TILI92301-08",FALSE,1992,"Autumn",51,"Climber",FALSE
"TILI92301","TILI92301-09",FALSE,1992,"Autumn",47,"Climber",FALSE
"TILI92301","TILI92301-10",FALSE,1992,"Autumn",33,"Climber",FALSE
"TILI92301","TILI92301-11",FALSE,1992,"Autumn",27,"Climber",FALSE
"TILI92301","TILI92301-12",FALSE,1992,"Autumn",51,"Climber",FALSE
"TILI92301","TILI92301-01",FALSE,1992,"Autumn",52,"Leader",FALSE
"TILI92301","TILI92301-13",FALSE,1992,"Autumn",54,"Climber",FALSE
"TILI92301","TILI92301-14",FALSE,1992,"Autumn",45,"Climber",FALSE
"TILI92301","TILI92301-07",FALSE,1992,"Autumn",51,"Climber",FALSE
"CHOY98307","CHOY98307-02",FALSE,1998,"Autumn",46,"Climber",FALSE
"CHOY98307","CHOY98307-03",FALSE,1998,"Autumn",37,"Climber",FALSE
"CHOY98307","CHOY98307-04",FALSE,1998,"Autumn",26,"Climber",FALSE
"CHOY98307","CHOY98307-05",FALSE,1998,"Autumn",62,"Climber",FALSE
"CHOY98307","CHOY98307-01",TRUE,1998,"Autumn",41,"Leader",TRUE
"DHA198302","DHA198302-02",FALSE,1998,"Autumn",25,"Climber",FALSE
"DHA198302","DHA198302-01",FALSE,1998,"Autumn",56,"Leader",FALSE
"DHA198302","DHA198302-03",FALSE,1998,"Autumn",28,"Climber",FALSE
"DHA198302","DHA198302-04",FALSE,1998,"Autumn",30,"Climber",FALSE
"DHA198302","DHA198302-05",FALSE,1998,"Autumn",36,"Climber",FALSE
"AMAD98311","AMAD98311-02",TRUE,1998,"Autumn",32,"Climber",FALSE
"AMAD98311","AMAD98311-03",TRUE,1998,"Autumn",38,"Climber",FALSE
"AMAD98311","AMAD98311-04",TRUE,1998,"Autumn",21,"Climber",FALSE
"AMAD98311","AMAD98311-05",TRUE,1998,"Autumn",35,"Climber",FALSE
"AMAD98311","AMAD98311-06",TRUE,1998,"Autumn",50,"Climber",FALSE
"AMAD98311","AMAD98311-01",TRUE,1998,"Autumn",37,"Leader",FALSE
"AMAD98311","AMAD98311-07",TRUE,1998,"Autumn",19,"Climber",FALSE
"AMAD98311","AMAD98311-08",TRUE,1998,"Autumn",24,"Climber",FALSE
"AMAD98316","AMAD98316-02",TRUE,1998,"Autumn",30,"Climber",FALSE
"AMAD98316","AMAD98316-03",FALSE,1998,"Autumn",32,"Climber",FALSE
"AMAD98316","AMAD98316-05",FALSE,1998,"Autumn",34,"Climber",FALSE
"AMAD98316","AMAD98316-01",TRUE,1998,"Autumn",39,"Leader",FALSE
"AMAD98316","AMAD98316-06",TRUE,1998,"Autumn",42,"Climber",FALSE
"AMAD98316","AMAD98316-07",FALSE,1998,"Autumn",42,"Climber",FALSE
"AMAD98316","AMAD98316-08",FALSE,1998,"Autumn",32,"Climber",FALSE
"AMAD98316","AMAD98316-09",TRUE,1998,"Autumn",50,"Climber",FALSE
"AMAD98316","AMAD98316-04",FALSE,1998,"Autumn",32,"Climber",FALSE
"AMAD98316","AMAD98316-11",TRUE,1998,"Autumn",33,"H-A Worker",FALSE
"AMAD98316","AMAD98316-13",TRUE,1998,"Autumn",31,"H-A Worker",FALSE
"LHOT88301","LHOT88301-01",FALSE,1988,"Autumn",45,"Leader",FALSE
"LHOT88301","LHOT88301-03",TRUE,1988,"Autumn",30,"Climber",TRUE
"LHOT88301","LHOT88301-02",TRUE,1988,"Autumn",34,"Climber",TRUE
"LHOT88301","LHOT88301-05",TRUE,1988,"Autumn",26,"Climber",TRUE
"LHOT88301","LHOT88301-04",TRUE,1988,"Autumn",25,"Climber",TRUE
"EVER81101","EVER81101-02",FALSE,1981,"Spring",36,"Leader",FALSE
"EVER81101","EVER81101-05",FALSE,1981,"Spring",38,"Climber",FALSE
"EVER81101","EVER81101-03",FALSE,1981,"Spring",31,"Climber",FALSE
"EVER81101","EVER81101-09",FALSE,1981,"Spring",27,"Climber",FALSE
"EVER81101","EVER81101-06",FALSE,1981,"Spring",26,"Climber",TRUE
"KWAN82402","KWAN82402-01",TRUE,1982,"Winter",31,"Leader",FALSE
"KWAN82402","KWAN82402-04",TRUE,1982,"Winter",31,"Climber",FALSE
"KWAN82402","KWAN82402-02",TRUE,1982,"Winter",33,"Climber",FALSE
"KWAN82402","KWAN82402-05",TRUE,1982,"Winter",29,"Climber",FALSE
"KWAN82402","KWAN82402-03",TRUE,1982,"Winter",27,"Climber",FALSE
"AMAD98402","AMAD98402-02",TRUE,1998,"Winter",35,"Climber",FALSE
"AMAD98402","AMAD98402-01",TRUE,1998,"Winter",28,"Leader",FALSE
"AMAD98402","AMAD98402-03",FALSE,1998,"Winter",27,"Climber",FALSE
"AMAD98402","AMAD98402-04",TRUE,1998,"Winter",32,"Climber",FALSE
"AMAD98402","AMAD98402-05",TRUE,1998,"Winter",45,"Climber",FALSE
"CHAM91301","CHAM91301-11",TRUE,1991,"Autumn",41,"Climber",FALSE
"SPHN93101","SPHN93101-02",TRUE,1993,"Spring",36,"Co-Leader",FALSE
"SPHN93101","SPHN93101-01",TRUE,1993,"Spring",44,"Co-Leader",FALSE
"SPHN93101","SPHN93101-14",TRUE,1993,"Spring",50,"Climber",FALSE
"SPHN93101","SPHN93101-09",TRUE,1993,"Spring",46,"Climber",FALSE
"SPHN93101","SPHN93101-04",TRUE,1993,"Spring",28,"Climber",FALSE
"SPHN93101","SPHN93101-13",TRUE,1993,"Spring",25,"Climber",FALSE
"SPHN93101","SPHN93101-11",TRUE,1993,"Spring",29,"Climber",FALSE
"SPHN93101","SPHN93101-03",TRUE,1993,"Spring",38,"Climber",FALSE
"SPHN93101","SPHN93101-15",TRUE,1993,"Spring",29,"Climber",FALSE
"SPHN93101","SPHN93101-05",TRUE,1993,"Spring",36,"Climber",FALSE
"SPHN93101","SPHN93101-08",TRUE,1993,"Spring",29,"Climber",FALSE
"EVER96302","EVER96302-10",FALSE,1996,"Autumn",35,"H-A Worker",FALSE
"EVER99107","EVER99107-02",FALSE,1999,"Spring",36,"Exp Doctor",TRUE
"EVER99107","EVER99107-03",FALSE,1999,"Spring",45,"Climber",FALSE
"EVER99107","EVER99107-04",FALSE,1999,"Spring",46,"Climber",FALSE
"EVER99107","EVER99107-05",FALSE,1999,"Spring",35,"Climber",FALSE
"EVER99107","EVER99107-06",FALSE,1999,"Spring",41,"Climber",FALSE
"EVER99107","EVER99107-07",FALSE,1999,"Spring",45,"Climber",FALSE
"EVER99107","EVER99107-08",FALSE,1999,"Spring",38,"Climber",FALSE
"EVER99107","EVER99107-09",FALSE,1999,"Spring",46,"Climber",TRUE
"EVER99107","EVER99107-10",FALSE,1999,"Spring",33,"Climber",FALSE
"EVER99107","EVER99107-01",FALSE,1999,"Spring",46,"Leader",FALSE
"EVER99113","EVER99113-02",FALSE,1999,"Spring",42,"Climber",FALSE
"EVER99113","EVER99113-03",FALSE,1999,"Spring",44,"Climber",TRUE
"EVER99113","EVER99113-01",FALSE,1999,"Spring",38,"Leader",TRUE
"EVER99113","EVER99113-04",TRUE,1999,"Spring",24,"Climber",TRUE
"EVER99113","EVER99113-05",FALSE,1999,"Spring",37,"Climber",FALSE
"EVER99113","EVER99113-07",TRUE,1999,"Spring",34,"H-A Worker",TRUE
"EVER99113","EVER99113-06",TRUE,1999,"Spring",30,"H-A Worker",TRUE
"EVER99116","EVER99116-04",FALSE,1999,"Spring",35,"Climber",FALSE
"EVER99116","EVER99116-06",TRUE,1999,"Spring",42,"Climber",TRUE
"EVER99116","EVER99116-07",TRUE,1999,"Spring",39,"Climber",TRUE
"EVER99116","EVER99116-08",FALSE,1999,"Spring",33,"Climber",FALSE
"EVER99116","EVER99116-05",TRUE,1999,"Spring",30,"Climber",TRUE
"EVER99116","EVER99116-09",TRUE,1999,"Spring",34,"Climber",TRUE
"EVER99116","EVER99116-10",TRUE,1999,"Spring",37,"Climber",TRUE
"EVER99116","EVER99116-11",FALSE,1999,"Spring",43,"Climber",FALSE
"EVER99116","EVER99116-12",TRUE,1999,"Spring",34,"Climber",TRUE
"EVER99116","EVER99116-13",TRUE,1999,"Spring",32,"Climber",TRUE
"EVER99116","EVER99116-01",FALSE,1999,"Spring",46,"Leader",FALSE
